campaign_id,date,platform,ad_type,target_audience,ad_spend,impressions,clicks,conversions,revenue,cpm,ctr,cvr,cpc,cpa,roas,hour,time_period
CMP_20240225_022,2024-02-25,Toutiao,Search Ad,46-55 User,8732.85,341332,5542,499,274763.05,25.58,0.0162,0.0901,1.58,17.5,31.46,8,morning
CMP_20240225_023,2024-02-25,Douyin,Search Ad,55+ User,6552.67,315601,7033,509,203568.25,20.76,0.0223,0.0724,0.93,12.87,31.07,21,evening
CMP_20240225_024,2024-02-25,Toutiao,Video Ad,36-45 Male,21363.23,1142785,26291,2680,1380965.59,18.69,0.023,0.1019,0.81,7.97,64.64,5,late night
CMP_20240225_025,2024-02-25,Xigua,Search Ad,55+ User,5702.05,250372,5128,500,132189.78,22.77,0.0205,0.0975,1.11,11.4,23.18,11,morning
CMP_20240226_001,2024-02-26,Toutiao,Brand Ad,26-35 Female,30686.24,1242108,34074,2871,901157.57,24.7,0.0274,0.0843,0.9,10.69,29.37,3,late night
CMP_20240226_002,2024-02-26,Douyin,Brand Ad,26-35 Female,30127.3,903449,24954,2992,461135.51,33.35,0.0276,0.1199,1.21,10.07,15.31,19,evening
CMP_20240226_003,2024-02-26,Xigua,In-feed Ad,55+ User,7005.52,322796,4874,461,111086.95,21.7,0.0151,0.0947,1.44,15.2,15.86,14,afternoon
CMP_20240226_004,2024-02-26,Toutiao,Search Ad,36-45 Male,3757.65,184651,3505,239,119520.05,20.35,0.019,0.0683,1.07,15.72,31.81,0,late night
CMP_20240226_005,2024-02-26,Douyin,Video Ad,26-35 Female,30549.96,882141,41339,5223,1497694.07,34.63,0.0469,0.1263,0.74,5.85,49.02,12,afternoon
CMP_20240226_006,2024-02-26,Xigua,Search Ad,36-45 Female,33096.15,2573098,43056,4781,1525232.34,12.86,0.0167,0.1111,0.77,6.92,46.08,20,evening
CMP_20240226_007,2024-02-26,Toutiao,Splash Ad,26-35 Female,20400.51,966554,26150,2149,766536.73,21.11,0.0271,0.0822,0.78,9.49,37.57,23,evening
CMP_20240226_008,2024-02-26,Xigua,Splash Ad,18-25 Female,27457.85,1211171,30001,2302,613317.11,22.67,0.0248,0.0768,0.92,11.93,22.34,1,late night
CMP_20240226_009,2024-02-26,Toutiao,Video Ad,26-35 Female,30291.31,1402667,28222,2010,674623.74,21.6,0.0201,0.0712,1.07,15.07,22.27,1,late night
CMP_20240226_010,2024-02-26,Xigua,In-feed Ad,36-45 Male,30131.46,1543498,29213,2562,1066800.35,19.52,0.0189,0.0877,1.03,11.76,35.4,23,evening
CMP_20240226_011,2024-02-26,Xigua,Video Ad,36-45 Female,32204.53,1242151,38437,5107,1560362.32,25.93,0.0309,0.1329,0.84,6.31,48.45,13,afternoon
CMP_20240226_012,2024-02-26,Xigua,In-feed Ad,26-35 Male,14079.12,720610,19662,1313,641684.33,19.54,0.0273,0.0668,0.72,10.72,45.58,17,afternoon
CMP_20240226_013,2024-02-26,Douyin,Search Ad,36-45 Male,14771.32,657297,13800,1111,433875.84,22.47,0.021,0.0806,1.07,13.3,29.37,13,afternoon
CMP_20240226_014,2024-02-26,Douyin,In-feed Ad,26-35 Male,39332.7,1302850,41361,6492,2636310.15,30.19,0.0317,0.157,0.95,6.06,67.03,10,morning
CMP_20240226_015,2024-02-26,Xigua,Brand Ad,55+ User,4215.69,266107,3443,221,54716.3,15.84,0.0129,0.0642,1.22,19.08,12.98,7,morning
CMP_20240226_016,2024-02-26,Xigua,Splash Ad,26-35 Male,8716.58,327744,9177,864,309582.27,26.6,0.028,0.0942,0.95,10.09,35.52,16,afternoon
CMP_20240226_017,2024-02-26,Xigua,Splash Ad,36-45 Male,33020.59,1207330,21114,1755,949905.52,27.35,0.0175,0.0831,1.56,18.82,28.77,5,late night
CMP_20240226_018,2024-02-26,Douyin,In-feed Ad,26-35 Female,5520.75,262994,7968,1165,223510.94,20.99,0.0303,0.1463,0.69,4.74,40.49,6,morning
CMP_20240226_019,2024-02-26,Xigua,Video Ad,18-25 Male,29107.31,1503219,67046,6278,1608476.76,19.36,0.0446,0.0936,0.43,4.64,55.26,12,afternoon
CMP_20240226_020,2024-02-26,Toutiao,Splash Ad,26-35 Male,14718.53,912464,16362,1284,353183.11,16.13,0.0179,0.0785,0.9,11.46,24.0,12,afternoon
CMP_20240226_021,2024-02-26,Toutiao,Video Ad,36-45 Male,30487.62,1154934,23436,2464,757098.04,26.4,0.0203,0.1052,1.3,12.37,24.83,3,late night
CMP_20240226_022,2024-02-26,Toutiao,Brand Ad,46-55 User,22355.81,1010274,14586,811,415930.01,22.13,0.0144,0.0556,1.53,27.57,18.61,14,afternoon
CMP_20240227_001,2024-02-27,Xigua,In-feed Ad,18-25 Female,5955.94,433926,12751,824,180123.27,13.73,0.0294,0.0647,0.47,7.23,30.24,13,afternoon
CMP_20240227_002,2024-02-27,Douyin,Splash Ad,46-55 User,37436.73,1888442,28660,2942,1178083.5,19.82,0.0152,0.1027,1.31,12.72,31.47,21,evening
CMP_20240227_003,2024-02-27,Toutiao,Video Ad,46-55 User,21940.38,1282021,15562,867,228201.27,17.11,0.0121,0.0558,1.41,25.31,10.4,13,afternoon
CMP_20240227_004,2024-02-27,Toutiao,In-feed Ad,18-25 Female,30639.31,1149483,47985,3294,1357940.68,26.65,0.0417,0.0687,0.64,9.3,44.32,21,evening
CMP_20240227_005,2024-02-27,Xigua,Search Ad,36-45 Female,19284.09,754802,16324,1833,1010944.25,25.55,0.0216,0.1123,1.18,10.52,52.42,8,morning
CMP_20240227_006,2024-02-27,Xigua,Video Ad,18-25 Male,5223.01,427012,13899,1499,403763.29,12.23,0.0326,0.1079,0.38,3.48,77.3,12,afternoon
CMP_20240227_007,2024-02-27,Toutiao,Search Ad,26-35 Female,16695.47,1270730,33981,3382,1815176.86,13.14,0.0267,0.0995,0.49,4.94,108.72,20,evening
CMP_20240227_008,2024-02-27,Toutiao,Search Ad,36-45 Female,21300.12,1073653,20606,1545,614186.45,19.84,0.0192,0.075,1.03,13.79,28.83,8,morning
CMP_20240227_009,2024-02-27,Douyin,Brand Ad,26-35 Female,41471.13,1313991,36599,3677,663084.26,31.56,0.0279,0.1005,1.13,11.28,15.99,14,afternoon
CMP_20240227_010,2024-02-27,Douyin,Splash Ad,55+ User,44315.27,1828437,25869,1731,550123.8,24.24,0.0141,0.0669,1.71,25.6,12.41,18,evening
CMP_20240227_011,2024-02-27,Douyin,Splash Ad,46-55 User,24234.89,880216,16806,1489,467471.45,27.53,0.0191,0.0886,1.44,16.28,19.29,6,morning
CMP_20240227_012,2024-02-27,Toutiao,Video Ad,26-35 Male,34417.89,1324007,25289,1477,607070.55,26.0,0.0191,0.0584,1.36,23.3,17.64,3,late night
CMP_20240227_013,2024-02-27,Toutiao,Video Ad,55+ User,20054.07,839150,14031,1003,343381.38,23.9,0.0167,0.0715,1.43,19.99,17.12,10,morning
CMP_20240227_014,2024-02-27,Xigua,Video Ad,26-35 Male,13965.34,959547,29792,4421,991634.67,14.55,0.031,0.1484,0.47,3.16,71.01,20,evening
CMP_20240227_015,2024-02-27,Xigua,In-feed Ad,36-45 Female,25108.78,952681,22902,2981,1430868.69,26.36,0.024,0.1302,1.1,8.42,56.99,19,evening
CMP_20240227_016,2024-02-27,Douyin,Search Ad,18-25 Female,18121.0,877149,24737,2356,709823.43,20.66,0.0282,0.0953,0.73,7.69,39.17,1,late night
CMP_20240227_017,2024-02-27,Douyin,In-feed Ad,26-35 Male,32325.33,1386479,36292,4656,1567533.69,23.31,0.0262,0.1283,0.89,6.94,48.49,2,late night
CMP_20240227_018,2024-02-27,Toutiao,Video Ad,36-45 Male,6102.29,347654,6055,349,134059.45,17.55,0.0174,0.0577,1.01,17.49,21.97,11,morning
CMP_20240227_019,2024-02-27,Xigua,Video Ad,26-35 Male,12267.81,446560,13581,2014,892642.71,27.47,0.0304,0.1483,0.9,6.09,72.76,17,afternoon
CMP_20240227_020,2024-02-27,Douyin,In-feed Ad,55+ User,6821.95,295863,6078,515,183579.6,23.06,0.0205,0.0848,1.12,13.25,26.91,10,morning
CMP_20240227_021,2024-02-27,Xigua,Brand Ad,18-25 Male,25127.31,1098137,30951,2643,772573.93,22.88,0.0282,0.0854,0.81,9.51,30.75,4,late night
CMP_20240227_022,2024-02-27,Douyin,Splash Ad,18-25 Female,21214.45,678583,22329,2027,534390.69,31.26,0.0329,0.0908,0.95,10.47,25.19,19,evening
CMP_20240228_001,2024-02-28,Toutiao,Search Ad,18-25 Male,32615.2,1526938,43932,2501,878050.29,21.36,0.0288,0.057,0.74,13.04,26.92,0,late night
CMP_20240228_002,2024-02-28,Douyin,Search Ad,36-45 Female,9439.58,344738,6983,764,145242.26,27.38,0.0203,0.1094,1.35,12.36,15.39,11,morning
CMP_20240228_003,2024-02-28,Toutiao,Splash Ad,36-45 Male,39195.97,1508369,25620,1513,965752.41,25.99,0.017,0.0591,1.53,25.91,24.64,23,evening
CMP_20240228_004,2024-02-28,Xigua,Brand Ad,36-45 Female,34935.37,2164876,49044,6181,2117532.79,16.14,0.0227,0.126,0.71,5.65,60.61,11,morning
CMP_20240228_005,2024-02-28,Toutiao,In-feed Ad,18-25 Male,38277.13,2977208,108407,9944,2580466.03,12.86,0.0364,0.0917,0.35,3.85,67.42,0,late night
CMP_20240228_006,2024-02-28,Xigua,Search Ad,36-45 Female,28815.97,1794184,36144,4288,2251692.4,16.06,0.0201,0.1187,0.8,6.72,78.14,0,late night
CMP_20240228_007,2024-02-28,Douyin,Video Ad,36-45 Male,18054.15,662078,19635,1767,340484.67,27.27,0.0297,0.09,0.92,10.22,18.86,17,afternoon
CMP_20240228_008,2024-02-28,Toutiao,Video Ad,26-35 Female,13612.07,738216,18686,1932,762580.26,18.44,0.0253,0.1034,0.73,7.05,56.02,16,afternoon
CMP_20240228_009,2024-02-28,Toutiao,Splash Ad,55+ User,22276.68,1124995,16243,1175,348225.89,19.8,0.0144,0.0724,1.37,18.96,15.63,2,late night
CMP_20240228_010,2024-02-28,Douyin,Splash Ad,55+ User,9516.54,343860,6932,683,342637.01,27.68,0.0202,0.0986,1.37,13.93,36.0,0,late night
CMP_20240228_011,2024-02-28,Toutiao,Splash Ad,18-25 Male,15808.48,907877,24474,1109,440562.48,17.41,0.027,0.0453,0.65,14.25,27.87,14,afternoon
CMP_20240228_012,2024-02-28,Xigua,Brand Ad,46-55 User,23622.98,1838591,25403,2242,557271.65,12.85,0.0138,0.0883,0.93,10.54,23.59,9,morning
CMP_20240228_013,2024-02-28,Toutiao,In-feed Ad,26-35 Male,36057.41,2386889,62649,9260,5059528.98,15.11,0.0262,0.1478,0.58,3.89,140.32,4,late night
CMP_20240228_014,2024-02-28,Xigua,In-feed Ad,36-45 Male,24038.45,1159832,18842,2026,858060.04,20.73,0.0162,0.1076,1.28,11.86,35.7,23,evening
CMP_20240228_015,2024-02-28,Douyin,Video Ad,18-25 Male,12148.37,642318,32081,1829,323740.25,18.91,0.0499,0.057,0.38,6.64,26.65,17,afternoon
CMP_20240229_001,2024-02-29,Xigua,In-feed Ad,46-55 User,21449.89,788439,10065,662,186491.49,27.21,0.0128,0.0658,2.13,32.4,8.69,22,evening
CMP_20240229_002,2024-02-29,Xigua,Video Ad,26-35 Male,20625.25,1257960,43921,6375,1582527.62,16.4,0.0349,0.1452,0.47,3.24,76.73,19,evening
CMP_20240229_003,2024-02-29,Xigua,Brand Ad,46-55 User,7210.87,283851,3764,211,88948.29,25.4,0.0133,0.0562,1.92,34.17,12.34,1,late night
CMP_20240229_004,2024-02-29,Toutiao,Brand Ad,46-55 User,19019.8,1329482,21015,1719,773403.04,14.31,0.0158,0.0818,0.91,11.06,40.66,23,evening
CMP_20240229_005,2024-02-29,Toutiao,Brand Ad,46-55 User,17587.55,770258,10680,899,492536.5,22.83,0.0139,0.0843,1.65,19.56,28.0,12,afternoon
CMP_20240229_006,2024-02-29,Xigua,In-feed Ad,18-25 Female,29247.0,1511742,37744,2537,378223.58,19.35,0.025,0.0672,0.77,11.53,12.93,12,afternoon
CMP_20240229_007,2024-02-29,Douyin,Search Ad,18-25 Male,5756.33,226589,7330,667,95687.49,25.4,0.0324,0.0911,0.79,8.63,16.62,18,evening
CMP_20240229_008,2024-02-29,Toutiao,Splash Ad,36-45 Female,34561.5,1388299,22378,2215,912950.54,24.89,0.0161,0.099,1.54,15.6,26.42,18,evening
CMP_20240229_009,2024-02-29,Xigua,Video Ad,18-25 Male,11796.9,510362,21710,1820,301154.86,23.11,0.0425,0.0838,0.54,6.48,25.53,7,morning
CMP_20240229_010,2024-02-29,Toutiao,Video Ad,18-25 Female,22743.39,1595058,32567,2423,767750.96,14.26,0.0204,0.0744,0.7,9.39,33.76,14,afternoon
CMP_20240229_011,2024-02-29,Toutiao,Splash Ad,36-45 Male,20114.84,930288,18685,1258,361713.67,21.62,0.0201,0.0674,1.08,15.99,17.98,14,afternoon
CMP_20240229_012,2024-02-29,Douyin,Search Ad,18-25 Male,44677.07,1607595,39878,2445,642644.23,27.79,0.0248,0.0613,1.12,18.27,14.38,12,afternoon
CMP_20240229_013,2024-02-29,Douyin,In-feed Ad,18-25 Male,19503.39,745654,25602,2306,724919.55,26.16,0.0343,0.0901,0.76,8.46,37.17,5,late night
CMP_20240229_014,2024-02-29,Xigua,Search Ad,55+ User,29625.9,1146686,17273,1461,659886.03,25.84,0.0151,0.0846,1.72,20.28,22.27,5,late night
CMP_20240229_015,2024-02-29,Xigua,Splash Ad,26-35 Female,13373.89,540767,12838,839,412697.42,24.73,0.0237,0.0654,1.04,15.94,30.86,5,late night
CMP_20240229_016,2024-02-29,Xigua,Video Ad,18-25 Male,27785.63,1049069,38825,4888,1551763.51,26.49,0.037,0.1259,0.72,5.68,55.85,12,afternoon
CMP_20240229_017,2024-02-29,Xigua,Video Ad,26-35 Male,21847.3,1024051,39651,5045,1238807.57,21.33,0.0387,0.1273,0.55,4.33,56.7,17,afternoon
CMP_20240229_018,2024-02-29,Xigua,Splash Ad,46-55 User,11162.12,875784,14593,1324,512658.85,12.75,0.0167,0.0908,0.76,8.43,45.93,15,afternoon
CMP_20240229_019,2024-02-29,Toutiao,Splash Ad,36-45 Female,20014.49,1327936,22335,1691,758434.77,15.07,0.0168,0.0757,0.9,11.84,37.89,11,morning
CMP_20240229_020,2024-02-29,Toutiao,Video Ad,46-55 User,18164.02,652143,9028,605,251294.45,27.85,0.0138,0.0671,2.01,30.02,13.83,16,afternoon
CMP_20240229_021,2024-02-29,Douyin,Brand Ad,26-35 Female,44502.45,1806291,53472,5611,1911060.03,24.64,0.0296,0.1049,0.83,7.93,42.94,12,afternoon
CMP_20240229_022,2024-02-29,Xigua,Video Ad,36-45 Female,22896.62,1701458,50915,6171,1956523.8,13.46,0.0299,0.1212,0.45,3.71,85.45,12,afternoon
CMP_20240301_001,2024-03-01,Xigua,Splash Ad,26-35 Male,24111.16,929533,24729,2604,977433.98,25.94,0.0266,0.1053,0.98,9.26,40.54,8,morning
CMP_20240301_002,2024-03-01,Douyin,Search Ad,26-35 Male,41045.37,1788925,43531,4993,2104089.61,22.94,0.0243,0.1147,0.94,8.22,51.26,13,afternoon
CMP_20240301_003,2024-03-01,Xigua,Splash Ad,55+ User,21763.87,1757925,25955,1716,699574.9,12.38,0.0148,0.0662,0.84,12.68,32.14,11,morning
CMP_20240301_004,2024-03-01,Toutiao,Search Ad,55+ User,16627.48,932847,15459,971,521920.83,17.82,0.0166,0.0628,1.08,17.12,31.39,14,afternoon
CMP_20240301_005,2024-03-01,Xigua,In-feed Ad,18-25 Female,31723.39,1618279,52845,3192,550767.88,19.6,0.0327,0.0604,0.6,9.94,17.36,18,evening
CMP_20240301_006,2024-03-01,Douyin,Splash Ad,26-35 Male,35572.71,1054513,32791,3640,1142776.72,33.73,0.0311,0.111,1.08,9.77,32.13,19,evening
CMP_20240301_007,2024-03-01,Xigua,Splash Ad,55+ User,17829.54,847528,12897,704,349327.02,21.04,0.0152,0.0547,1.38,25.33,19.59,12,afternoon
CMP_20240301_008,2024-03-01,Xigua,In-feed Ad,46-55 User,4105.02,257778,4294,244,117457.82,15.92,0.0167,0.057,0.96,16.82,28.61,16,afternoon
CMP_20240301_009,2024-03-01,Xigua,Brand Ad,55+ User,27925.97,1074052,17295,1054,323520.12,26.0,0.0161,0.061,1.61,26.5,11.58,12,afternoon
CMP_20240301_010,2024-03-01,Xigua,In-feed Ad,18-25 Male,7224.39,396872,9329,760,175844.14,18.2,0.0235,0.0815,0.77,9.51,24.34,9,morning
CMP_20240301_011,2024-03-01,Toutiao,Splash Ad,26-35 Male,10141.55,388210,9597,918,362501.39,26.12,0.0247,0.0957,1.06,11.05,35.74,3,late night
CMP_20240301_012,2024-03-01,Toutiao,Video Ad,18-25 Female,4842.89,298597,6215,361,125399.03,16.22,0.0208,0.0582,0.78,13.42,25.89,2,late night
CMP_20240301_013,2024-03-01,Douyin,Splash Ad,46-55 User,19253.62,641893,9598,951,233326.51,30.0,0.015,0.0991,2.01,20.25,12.12,3,late night
CMP_20240301_014,2024-03-01,Xigua,Splash Ad,36-45 Female,14201.4,1050560,26181,2281,1134003.94,13.52,0.0249,0.0871,0.54,6.23,79.85,7,morning
CMP_20240301_015,2024-03-01,Douyin,In-feed Ad,26-35 Female,29877.37,1927534,57970,6801,2802188.07,15.5,0.0301,0.1173,0.52,4.39,93.79,12,afternoon
CMP_20240301_016,2024-03-01,Xigua,Video Ad,26-35 Male,19254.42,1051975,38678,3555,1371914.11,18.3,0.0368,0.0919,0.5,5.42,71.25,7,morning
CMP_20240302_001,2024-03-02,Toutiao,Video Ad,26-35 Female,35106.65,1826833,39122,3320,1410656.76,19.22,0.0214,0.0849,0.9,10.57,40.18,15,afternoon
CMP_20240302_002,2024-03-02,Douyin,In-feed Ad,36-45 Female,6377.25,308583,8379,1085,301263.84,20.67,0.0272,0.1296,0.76,5.88,47.24,8,morning
CMP_20240302_003,2024-03-02,Douyin,In-feed Ad,26-35 Male,16723.29,599061,16047,3091,771171.65,27.92,0.0268,0.1926,1.04,5.41,46.11,15,afternoon
CMP_20240302_004,2024-03-02,Toutiao,Search Ad,36-45 Male,3080.81,117498,2208,217,116288.25,26.22,0.0188,0.0984,1.4,14.2,37.75,11,morning
CMP_20240302_005,2024-03-02,Toutiao,Splash Ad,55+ User,20824.97,1219208,18535,1459,645881.67,17.08,0.0152,0.0788,1.12,14.27,31.01,20,evening
CMP_20240302_006,2024-03-02,Toutiao,Search Ad,46-55 User,19030.28,1055496,18402,1451,466172.71,18.03,0.0174,0.0789,1.03,13.12,24.5,21,evening
CMP_20240302_007,2024-03-02,Xigua,Video Ad,36-45 Female,25675.47,1150504,38582,6399,3693769.87,22.32,0.0335,0.1659,0.67,4.01,143.86,22,evening
CMP_20240302_008,2024-03-02,Toutiao,Video Ad,26-35 Male,16778.82,687029,18048,1612,699720.73,24.42,0.0263,0.0893,0.93,10.41,41.7,21,evening
CMP_20240302_009,2024-03-02,Douyin,Brand Ad,55+ User,45038.09,1552709,27519,2319,693418.57,29.01,0.0177,0.0843,1.64,19.42,15.4,3,late night
CMP_20240302_010,2024-03-02,Toutiao,In-feed Ad,55+ User,27241.37,1354263,28608,2550,776324.67,20.12,0.0211,0.0892,0.95,10.68,28.5,20,evening
CMP_20240302_011,2024-03-02,Xigua,Brand Ad,36-45 Male,11918.28,592740,16014,1725,970921.09,20.11,0.027,0.1078,0.74,6.91,81.46,19,evening
CMP_20240302_012,2024-03-02,Toutiao,In-feed Ad,55+ User,35139.24,2108536,40469,5400,2627651.48,16.67,0.0192,0.1335,0.87,6.51,74.78,1,late night
CMP_20240302_013,2024-03-02,Xigua,Splash Ad,36-45 Male,15623.9,709734,18058,1617,723386.55,22.01,0.0254,0.0895,0.87,9.66,46.3,3,late night
CMP_20240302_014,2024-03-02,Xigua,Brand Ad,55+ User,16748.91,864888,12964,1180,446835.26,19.37,0.015,0.0911,1.29,14.19,26.68,17,afternoon
CMP_20240302_015,2024-03-02,Xigua,Splash Ad,36-45 Male,24018.55,940573,21178,2481,1593057.1,25.54,0.0225,0.1172,1.13,9.68,66.33,1,late night
CMP_20240302_016,2024-03-02,Toutiao,Search Ad,36-45 Male,12161.9,480012,9559,1091,314222.18,25.34,0.0199,0.1141,1.27,11.15,25.84,2,late night
CMP_20240302_017,2024-03-02,Toutiao,Video Ad,55+ User,24940.57,1035106,17630,1059,507159.72,24.09,0.017,0.0601,1.41,23.55,20.33,12,afternoon
CMP_20240303_001,2024-03-03,Toutiao,Brand Ad,36-45 Female,20816.96,1015349,20327,1955,664444.29,20.5,0.02,0.0962,1.02,10.65,31.92,18,evening
CMP_20240303_002,2024-03-03,Xigua,In-feed Ad,18-25 Female,28485.91,1266049,42114,3198,774335.54,22.5,0.0333,0.0759,0.68,8.91,27.18,4,late night
CMP_20240303_003,2024-03-03,Douyin,Brand Ad,46-55 User,5257.44,187588,3325,361,144638.06,28.03,0.0177,0.1086,1.58,14.56,27.51,17,afternoon
CMP_20240303_004,2024-03-03,Toutiao,Video Ad,18-25 Female,26791.48,1378022,47458,3651,590735.82,19.44,0.0344,0.0769,0.56,7.34,22.05,19,evening
CMP_20240303_005,2024-03-03,Douyin,Splash Ad,26-35 Male,46544.4,1496593,42219,3647,608095.9,31.1,0.0282,0.0864,1.1,12.76,13.06,7,morning
CMP_20240303_006,2024-03-03,Xigua,Search Ad,46-55 User,5738.49,267367,5413,441,90757.61,21.46,0.0202,0.0815,1.06,13.01,15.82,8,morning
CMP_20240303_007,2024-03-03,Xigua,Splash Ad,26-35 Male,14524.31,634733,14542,1734,503692.95,22.88,0.0229,0.1193,1.0,8.38,34.68,19,evening
CMP_20240303_008,2024-03-03,Douyin,Brand Ad,26-35 Male,43643.81,1891683,64667,6768,2604215.24,23.07,0.0342,0.1047,0.67,6.45,59.67,18,evening
CMP_20240303_009,2024-03-03,Douyin,Video Ad,18-25 Female,20925.76,637415,28006,1891,459127.55,32.83,0.0439,0.0675,0.75,11.07,21.94,9,morning
CMP_20240303_010,2024-03-03,Toutiao,In-feed Ad,36-45 Female,18227.56,1253604,44595,4646,3044541.97,14.54,0.0356,0.1042,0.41,3.92,167.03,3,late night
CMP_20240303_011,2024-03-03,Toutiao,Splash Ad,26-35 Female,28626.7,1333021,40775,3310,995341.41,21.48,0.0306,0.0812,0.7,8.65,34.77,3,late night
CMP_20240303_012,2024-03-03,Xigua,Brand Ad,18-25 Female,30971.71,1355181,45974,3940,1284988.01,22.85,0.0339,0.0857,0.67,7.86,41.49,8,morning
CMP_20240303_013,2024-03-03,Xigua,Brand Ad,46-55 User,20053.2,763875,14004,1444,568275.02,26.25,0.0183,0.1032,1.43,13.89,28.34,10,morning
CMP_20240303_014,2024-03-03,Xigua,Splash Ad,26-35 Male,30960.4,1357062,45224,3240,938975.11,22.81,0.0333,0.0717,0.68,9.56,30.33,14,afternoon
CMP_20240303_015,2024-03-03,Xigua,Splash Ad,36-45 Male,32646.41,1436481,38351,3712,2195890.92,22.73,0.0267,0.0968,0.85,8.79,67.26,3,late night
CMP_20240303_016,2024-03-03,Douyin,Video Ad,26-35 Male,25714.71,976656,37176,3692,1312220.39,26.33,0.0381,0.0993,0.69,6.96,51.03,0,late night
CMP_20240304_001,2024-03-04,Xigua,Search Ad,18-25 Female,26577.78,1072534,35024,2719,586978.92,24.78,0.0327,0.0776,0.76,9.77,22.09,5,late night
CMP_20240304_002,2024-03-04,Xigua,Splash Ad,26-35 Female,12035.99,862336,25789,2346,680003.47,13.96,0.0299,0.091,0.47,5.13,56.5,21,evening
CMP_20240304_003,2024-03-04,Xigua,In-feed Ad,18-25 Female,27232.85,1320088,41947,2383,643079.74,20.63,0.0318,0.0568,0.65,11.43,23.61,0,late night
CMP_20240304_004,2024-03-04,Xigua,Search Ad,18-25 Female,26247.01,1090007,25247,2239,648868.8,24.08,0.0232,0.0887,1.04,11.72,24.72,17,afternoon
CMP_20240304_005,2024-03-04,Toutiao,In-feed Ad,36-45 Male,15385.51,763601,19491,2096,1256143.98,20.15,0.0255,0.1076,0.79,7.34,81.64,1,late night
CMP_20240304_006,2024-03-04,Toutiao,Video Ad,18-25 Female,18104.21,1105163,23743,1787,688834.48,16.38,0.0215,0.0753,0.76,10.13,38.05,13,afternoon
CMP_20240304_007,2024-03-04,Douyin,Search Ad,46-55 User,24798.82,1016149,19699,1202,512266.47,24.4,0.0194,0.0611,1.26,20.63,20.66,6,morning
CMP_20240304_008,2024-03-04,Douyin,Video Ad,36-45 Male,26176.63,1361380,43511,5546,1932765.47,19.23,0.032,0.1275,0.6,4.72,73.84,18,evening
CMP_20240304_009,2024-03-04,Xigua,Video Ad,36-45 Female,6230.34,489163,13922,2649,899657.55,12.74,0.0285,0.1903,0.45,2.35,144.4,10,morning
CMP_20240304_010,2024-03-04,Xigua,Video Ad,18-25 Female,31830.67,1567157,62348,8109,2793602.27,20.31,0.0398,0.1301,0.51,3.93,87.76,11,morning
CMP_20240304_011,2024-03-04,Douyin,Video Ad,18-25 Male,28796.23,957446,39236,3242,508376.77,30.08,0.041,0.0826,0.73,8.88,17.65,18,evening
CMP_20240304_012,2024-03-04,Douyin,Brand Ad,36-45 Female,33871.88,1215305,33330,3617,1274871.53,27.87,0.0274,0.1085,1.02,9.36,37.64,10,morning
CMP_20240304_013,2024-03-04,Xigua,Splash Ad,36-45 Female,33143.78,1829407,37226,3217,1458155.99,18.12,0.0203,0.0864,0.89,10.3,43.99,22,evening
CMP_20240304_014,2024-03-04,Toutiao,Video Ad,18-25 Male,10564.85,791453,19906,918,164428.98,13.35,0.0252,0.0461,0.53,11.51,15.56,6,morning
CMP_20240304_015,2024-03-04,Douyin,Search Ad,55+ User,32427.73,1450473,24526,2352,698868.9,22.36,0.0169,0.0959,1.32,13.79,21.55,17,afternoon
CMP_20240304_016,2024-03-04,Douyin,Video Ad,18-25 Male,8234.39,309691,15099,768,163670.1,26.59,0.0488,0.0509,0.55,10.72,19.88,13,afternoon
CMP_20240304_017,2024-03-04,Xigua,In-feed Ad,36-45 Male,6011.88,273081,5227,526,156731.67,22.01,0.0191,0.1006,1.15,11.43,26.07,13,afternoon
CMP_20240304_018,2024-03-04,Toutiao,Splash Ad,26-35 Female,16775.65,1017887,21384,1389,427400.82,16.48,0.021,0.065,0.78,12.08,25.48,3,late night
CMP_20240304_019,2024-03-04,Douyin,Splash Ad,55+ User,19662.35,995446,17667,1768,715271.98,19.75,0.0177,0.1001,1.11,11.12,36.38,11,morning
CMP_20240304_020,2024-03-04,Xigua,Video Ad,36-45 Male,23299.32,1551348,45912,7220,3529728.08,15.02,0.0296,0.1573,0.51,3.23,151.49,17,afternoon
CMP_20240304_021,2024-03-04,Douyin,Search Ad,36-45 Female,39262.49,1129546,21434,2228,572739.1,34.76,0.019,0.1039,1.83,17.62,14.59,15,afternoon
CMP_20240305_001,2024-03-05,Douyin,Video Ad,26-35 Female,6729.5,328250,15046,1310,215468.32,20.5,0.0458,0.0871,0.45,5.14,32.02,17,afternoon
CMP_20240305_002,2024-03-05,Toutiao,Brand Ad,18-25 Male,18804.83,1379569,33024,2159,466182.08,13.63,0.0239,0.0654,0.57,8.71,24.79,7,morning
CMP_20240305_003,2024-03-05,Xigua,Search Ad,46-55 User,17644.47,713323,11467,659,259059.88,24.74,0.0161,0.0575,1.54,26.77,14.68,14,afternoon
CMP_20240305_004,2024-03-05,Douyin,Brand Ad,36-45 Female,25812.24,1253700,26431,3495,862787.51,20.59,0.0211,0.1323,0.98,7.39,33.43,12,afternoon
